Time (s)	O2 conc. (ppm)
251.15	2.101E+05	21.0
251.59	2.101E+05	21.0
252.04	2.101E+05	21.0
252.46	2.101E+05	21.0
252.88	2.101E+05	21.0
253.33	2.101E+05	21.0
253.77	2.101E+05	21.0
254.19	2.101E+05	21.0
254.64	2.101E+05	21.0
255.06	2.101E+05	21.0
255.48	2.101E+05	21.0
255.93	2.101E+05	21.0
256.37	2.101E+05	21.0
256.82	2.101E+05	21.0
257.29	2.101E+05	21.0
257.74	2.101E+05	21.0
258.16	2.101E+05	21.0
258.61	2.101E+05	21.0
259.02	2.101E+05	21.0
259.47	2.101E+05	21.0
259.92	2.101E+05	21.0
260.36	2.101E+05	21.0
260.81	2.101E+05	21.0
261.25	2.101E+05	21.0
261.70	2.101E+05	21.0
262.14	2.101E+05	21.0
262.59	2.101E+05	21.0
263.04	2.101E+05	21.0
263.49	2.101E+05	21.0
263.93	2.101E+05	21.0
264.38	2.101E+05	21.0
264.83	2.101E+05	21.0
265.27	2.101E+05	21.0
265.70	2.101E+05	21.0
266.14	2.101E+05	21.0
266.62	2.101E+05	21.0
267.06	2.101E+05	21.0
267.51	2.101E+05	21.0
267.95	2.101E+05	21.0
268.38	2.101E+05	21.0
268.83	2.101E+05	21.0
269.30	2.101E+05	21.0
269.77	2.101E+05	21.0
270.22	2.101E+05	21.0
270.66	2.101E+05	21.0
271.11	2.101E+05	21.0
271.56	2.101E+05	21.0
272.03	2.101E+05	21.0
272.48	2.101E+05	21.0
272.92	2.101E+05	21.0
273.37	2.101E+05	21.0
273.82	2.101E+05	21.0
274.26	2.101E+05	21.0
274.71	2.101E+05	21.0
275.16	2.101E+05	21.0
275.60	2.101E+05	21.0
276.05	2.101E+05	21.0
276.50	2.101E+05	21.0
276.95	2.101E+05	21.0
277.42	2.101E+05	21.0
277.86	2.101E+05	21.0
278.31	2.101E+05	21.0
278.76	2.101E+05	21.0
279.21	2.101E+05	21.0
279.65	2.101E+05	21.0
280.10	2.101E+05	21.0
280.54	2.101E+05	21.0
280.99	2.101E+05	21.0
281.44	2.101E+05	21.0
281.89	2.101E+05	21.0
282.33	2.101E+05	21.0
282.78	2.101E+05	21.0
283.22	2.101E+05	21.0
283.67	2.101E+05	21.0
284.12	2.101E+05	21.0
284.59	2.101E+05	21.0
285.06	2.101E+05	21.0
305.05	2.101E+05	21.0
