Time (s)	O2 conc. (ppm)
347.42	2.100E+05	21.0
347.90	2.100E+05	21.0
348.40	2.100E+05	21.0
348.90	2.100E+05	21.0
349.39	2.100E+05	21.0
349.87	2.100E+05	21.0
350.37	2.100E+05	21.0
350.87	2.100E+05	21.0
351.37	2.100E+05	21.0
351.87	2.100E+05	21.0
352.37	2.100E+05	21.0
352.88	2.100E+05	21.0
353.38	2.100E+05	21.0
353.90	2.101E+05	21.0
354.40	2.100E+05	21.0
354.90	2.100E+05	21.0
355.39	2.100E+05	21.0
355.88	2.100E+05	21.0
356.38	2.100E+05	21.0
356.89	2.101E+05	21.0
357.39	2.101E+05	21.0
357.89	2.101E+05	21.0
358.39	2.101E+05	21.0
358.89	2.101E+05	21.0
359.39	2.101E+05	21.0
359.89	2.101E+05	21.0
360.39	2.101E+05	21.0
360.87	2.101E+05	21.0
361.37	2.101E+05	21.0
361.87	2.101E+05	21.0
362.40	2.101E+05	21.0
362.93	2.101E+05	21.0
363.44	2.100E+05	21.0
391.56	2.101E+05	21.0
392.09	2.101E+05	21.0
