Time (s)	O2 conc. (ppm)
287.45	2.091E+05	21.0
287.92	2.092E+05	21.0
288.37	2.092E+05	21.0
288.84	2.092E+05	21.0
289.32	2.093E+05	21.0
289.76	2.093E+05	21.0
290.24	2.093E+05	21.0
290.69	2.094E+05	21.0
291.16	2.094E+05	21.0
291.64	2.094E+05	21.0
292.08	2.094E+05	21.0
292.57	2.094E+05	21.0
293.04	2.094E+05	21.0
293.51	2.094E+05	21.0
293.98	2.094E+05	21.0
294.43	2.094E+05	21.0
294.88	2.094E+05	21.0
295.36	2.094E+05	21.0
295.86	2.094E+05	21.0
296.30	2.094E+05	21.0
296.78	2.094E+05	21.0
297.22	2.093E+05	21.0
297.71	2.093E+05	21.0
298.18	2.093E+05	21.0
298.68	2.092E+05	21.0
299.13	2.092E+05	21.0
299.58	2.092E+05	21.0
300.05	2.091E+05	21.0
300.53	2.091E+05	21.0
301.00	2.090E+05	21.0
301.48	2.090E+05	21.0
301.95	2.090E+05	21.0
302.43	2.088E+05	21.0
302.91	2.088E+05	21.0
303.38	2.088E+05	21.0
303.85	2.087E+05	21.0
304.33	2.087E+05	21.0
304.80	2.086E+05	21.0
305.27	2.086E+05	21.0
305.75	2.085E+05	21.0
306.23	2.085E+05	21.0
306.70	2.084E+05	21.0
307.17	2.083E+05	21.0
307.65	2.083E+05	21.0
308.15	2.082E+05	21.0
308.65	2.081E+05	21.0
309.13	2.080E+05	21.0
309.61	2.080E+05	21.0
310.11	2.079E+05	21.0
310.59	2.078E+05	21.0
311.06	2.078E+05	21.0
311.53	2.077E+05	21.0
312.01	2.076E+05	21.0
312.48	2.076E+05	21.0
312.95	2.075E+05	21.0
313.44	2.074E+05	21.0
313.94	2.074E+05	21.0
314.44	2.073E+05	21.0
314.94	2.073E+05	21.0
315.44	2.072E+05	21.0
315.95	2.072E+05	21.0
316.48	2.071E+05	21.0
316.98	2.071E+05	21.0
317.48	2.070E+05	21.0
317.98	2.070E+05	21.0
318.49	2.069E+05	21.0
318.97	2.069E+05	21.0
319.47	2.068E+05	21.0
320.02	2.068E+05	21.0
320.52	2.068E+05	21.0
321.00	2.068E+05	21.0
321.50	2.068E+05	21.0
322.00	2.067E+05	21.0
322.47	2.067E+05	21.0
322.97	2.067E+05	21.0
323.51	2.067E+05	21.0
324.01	2.067E+05	21.0
324.51	2.067E+05	21.0
325.01	2.066E+05	21.0
325.51	2.066E+05	21.0
325.98	2.066E+05	21.0
326.46	2.066E+05	21.0
326.94	2.067E+05	21.0
327.44	2.066E+05	21.0
327.97	2.067E+05	21.0
328.47	2.067E+05	21.0
329.00	2.067E+05	21.0
329.50	2.067E+05	21.0
330.00	2.068E+05	21.0
330.51	2.068E+05	21.0
331.01	2.068E+05	21.0
358.96	2.092E+05	21.0
359.46	2.092E+05	21.0
359.94	2.092E+05	21.0
360.44	2.092E+05	21.0
360.94	2.092E+05	21.0
361.44	2.093E+05	21.0
