Time (s)	O2 conc. (ppm)
238.28	2.101E+05	21.0
238.73	2.101E+05	21.0
239.18	2.101E+05	21.0
239.62	2.101E+05	21.0
240.04	2.101E+05	21.0
240.46	2.102E+05	21.0
240.91	2.101E+05	21.0
241.38	2.101E+05	21.0
241.83	2.101E+05	21.0
242.25	2.101E+05	21.0
242.67	2.101E+05	21.0
243.12	2.101E+05	21.0
243.54	2.101E+05	21.0
243.95	2.101E+05	21.0
244.40	2.101E+05	21.0
244.85	2.101E+05	21.0
245.27	2.101E+05	21.0
245.69	2.101E+05	21.0
246.11	2.101E+05	21.0
246.56	2.101E+05	21.0
246.97	2.101E+05	21.0
247.39	2.101E+05	21.0
247.84	2.101E+05	21.0
248.26	2.101E+05	21.0
248.68	2.101E+05	21.0
249.10	2.101E+05	21.0
249.54	2.101E+05	21.0
249.96	2.101E+05	21.0
250.39	2.101E+05	21.0
250.83	2.101E+05	21.0
251.28	2.101E+05	21.0
251.69	2.101E+05	21.0
252.11	2.101E+05	21.0
252.53	2.101E+05	21.0
252.98	2.100E+05	21.0
253.43	2.101E+05	21.0
253.85	2.101E+05	21.0
254.27	2.101E+05	21.0
254.69	2.100E+05	21.0
255.14	2.101E+05	21.0
255.59	2.101E+05	21.0
256.01	2.101E+05	21.0
256.43	2.101E+05	21.0
256.87	2.100E+05	21.0
257.32	2.101E+05	21.0
257.77	2.101E+05	21.0
258.20	2.101E+05	21.0
258.64	2.101E+05	21.0
259.06	2.100E+05	21.0
259.48	2.100E+05	21.0
259.93	2.101E+05	21.0
260.37	2.101E+05	21.0
260.80	2.101E+05	21.0
261.22	2.101E+05	21.0
261.64	2.101E+05	21.0
262.05	2.100E+05	21.0
262.47	2.101E+05	21.0
262.95	2.100E+05	21.0
263.40	2.100E+05	21.0
263.84	2.101E+05	21.0
264.27	2.100E+05	21.0
264.71	2.100E+05	21.0
265.16	2.100E+05	21.0
265.60	2.100E+05	21.0
266.08	2.100E+05	21.0
266.53	2.100E+05	21.0
266.97	2.100E+05	21.0
267.39	2.100E+05	21.0
267.84	2.100E+05	21.0
268.29	2.100E+05	21.0
268.74	2.100E+05	21.0
269.18	2.100E+05	21.0
269.63	2.101E+05	21.0
270.08	2.100E+05	21.0
270.53	2.101E+05	21.0
270.98	2.100E+05	21.0
271.45	2.100E+05	21.0
271.90	2.100E+05	21.0
272.34	2.100E+05	21.0
272.81	2.101E+05	21.0
273.26	2.100E+05	21.0
273.71	2.100E+05	21.0
274.16	2.100E+05	21.0
274.61	2.101E+05	21.0
275.05	2.100E+05	21.0
275.53	2.100E+05	21.0
275.97	2.100E+05	21.0
276.43	2.100E+05	21.0
276.90	2.100E+05	21.0
277.35	2.100E+05	21.0
277.79	2.100E+05	21.0
278.26	2.101E+05	21.0
278.72	2.100E+05	21.0
279.16	2.100E+05	21.0
279.61	2.101E+05	21.0
280.05	2.100E+05	21.0
280.50	2.100E+05	21.0
280.94	2.100E+05	21.0
281.40	2.100E+05	21.0
281.84	2.100E+05	21.0
282.29	2.100E+05	21.0
282.73	2.100E+05	21.0
283.18	2.100E+05	21.0
283.62	2.100E+05	21.0
284.07	2.100E+05	21.0
284.52	2.100E+05	21.0
284.96	2.100E+05	21.0
285.41	2.100E+05	21.0
285.85	2.100E+05	21.0
286.30	2.100E+05	21.0
286.78	2.100E+05	21.0
287.23	2.100E+05	21.0
287.67	2.100E+05	21.0
288.12	2.100E+05	21.0
288.57	2.100E+05	21.0
289.02	2.100E+05	21.0
289.46	2.100E+05	21.0
289.91	2.100E+05	21.0
290.38	2.100E+05	21.0
290.82	2.100E+05	21.0
291.27	2.100E+05	21.0
291.75	2.100E+05	21.0
292.19	2.100E+05	21.0
292.66	2.100E+05	21.0
293.11	2.100E+05	21.0
293.55	2.100E+05	21.0
294.00	2.100E+05	21.0
294.45	2.100E+05	21.0
294.89	2.100E+05	21.0
295.34	2.100E+05	21.0
295.81	2.100E+05	21.0
296.29	2.100E+05	21.0
296.77	2.100E+05	21.0
297.21	2.100E+05	21.0
297.68	2.100E+05	21.0
298.16	2.101E+05	21.0
298.64	2.100E+05	21.0
299.11	2.100E+05	21.0
299.56	2.100E+05	21.0
300.04	2.100E+05	21.0
300.51	2.101E+05	21.0
300.98	2.100E+05	21.0
301.48	2.101E+05	21.0
301.96	2.100E+05	21.0
302.44	2.100E+05	21.0
302.91	2.100E+05	21.0
303.36	2.100E+05	21.0
303.80	2.101E+05	21.0
304.28	2.101E+05	21.0
304.73	2.100E+05	21.0
305.18	2.100E+05	21.0
